id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,attributes,_page_url,search_term
gH7XF-5bvF2Cb4DOcjTcAQ,elmwood-janitorial-services-philadelphia-3,Elmwood Janitorial Services,https://s3-media4.fl.yelpcdn.com/bphoto/tsMOhWA3TjyCIKppcQDPFQ/o.jpg,False,https://www.yelp.com/biz/elmwood-janitorial-services-philadelphia-3?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'officecleaning', 'title': 'Office Cleaning'}, {'alias': 'homecleaning', 'title': 'Home Cleaning'}, {'alias': 'carpet_cleaning', 'title': 'Carpet Cleaning'}]",0.0,"{'latitude': 39.951639, 'longitude': -75.163808}",[],,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Philadelphia', 'zip_code': '19142', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19142']}",+12157917044,(215) 791-7044,673.933241774342,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=450,Black owned
7s0-LitA4YwuGeH2LoAzjg,imperial-caribbean-and-seafood-philadelphia,Imperial Caribbean & Seafood,https://s3-media2.fl.yelpcdn.com/bphoto/JAtmFP_W3HOTFXo6qHfHuA/o.jpg,False,https://www.yelp.com/biz/imperial-caribbean-and-seafood-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,6,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'caribbean', 'title': 'Caribbean'}]",4.2,"{'latitude': 39.966599, 'longitude': -75.2073722}",['delivery'],,"{'address1': '725 N 42nd St', 'address2': None, 'address3': None, 'city': 'Philadelphia', 'zip_code': '19104', 'country': 'US', 'state': 'PA', 'display_address': ['725 N 42nd St', 'Philadelphia, PA 19104']}",+12156459458,(215) 645-9458,3396.144399671399,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=450,Black owned
mMrV2s84oZRSYX048PfgcQ,t-s-k-customize-and-remodeling-philadelphia-2,T*S*K Customize & Remodeling,https://s3-media4.fl.yelpcdn.com/bphoto/pFjBcRtxBOem3WyhzEev2g/o.jpg,False,https://www.yelp.com/biz/t-s-k-customize-and-remodeling-philadelphia-2?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'handyman', 'title': 'Handyman'}, {'alias': 'drywall', 'title': 'Drywall Installation & Repair'}, {'alias': 'painters', 'title': 'Painters'}]",0.0,"{'latitude': 40.05611173794495, 'longitude': -75.15900926466108}",[],,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19138', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19138']}",+12674079685,(267) 407-9685,11425.830125153598,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=450,Black owned
TulhuqgrtejYbd6F_z_Bvg,tab-intl-designs-philadelphia-2,TAB Intl Designs,https://s3-media2.fl.yelpcdn.com/bphoto/f80S-i6RNaw-hUJa-NL8-A/o.jpg,False,https://www.yelp.com/biz/tab-intl-designs-philadelphia-2?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'graphicdesign', 'title': 'Graphic Design'}, {'alias': 'web_design', 'title': 'Web Design'}, {'alias': 'marketing', 'title': 'Marketing'}]",0.0,"{'latitude': 39.96144, 'longitude': -75.229809}",[],,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19139', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19139']}",+12677972580,(267) 797-2580,5067.173458289783,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=450,Black owned
3StCmEw7AhBdHKIEkckGeA,paprika-halal-restaurant-phila,Paprika Halal Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/mwWZ5LANQUJp2Sjj4mcTDQ/o.jpg,False,https://www.yelp.com/biz/paprika-halal-restaurant-phila?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,83,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'tradamerican', 'title': 'American'}]",3.3,"{'latitude': 40.01785, 'longitude': -75.15462}","['delivery', 'pickup']",$$,"{'address1': '4167 Germantown Ave', 'address2': '', 'address3': '', 'city': 'Phila', 'zip_code': '19140', 'country': 'US', 'state': 'PA', 'display_address': ['4167 Germantown Ave', 'Phila, PA 19140']}",+12154554663,(215) 455-4663,7265.60991051853,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=450,Black owned
C3zmAXw1AQFAKXxS6ETifQ,a-knit-sheep-mount-laurel-2,A Knit Sheep,https://s3-media3.fl.yelpcdn.com/bphoto/NUKli8DEqHroeZ9JaQrWSw/o.jpg,False,https://www.yelp.com/biz/a-knit-sheep-mount-laurel-2?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,1,"[{'alias': 'knittingsupplies', 'title': 'Knitting Supplies'}, {'alias': 'embroideryandcrochet', 'title': 'Embroidery & Crochet'}, {'alias': 'artclasses', 'title': 'Art Classes'}]",5.0,"{'latitude': 39.98259, 'longitude': -74.86035}",[],,"{'address1': '118 Creek Rd', 'address2': 'Fl 2nd', 'address3': None, 'city': 'Mount Laurel', 'zip_code': '08054', 'country': 'US', 'state': 'NJ', 'display_address': ['118 Creek Rd', 'Fl 2nd', 'Mount Laurel, NJ 08054']}",+16093009447,(609) 300-9447,26638.67635368286,"{'business_temp_closed': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=450,Black owned
ygxZ3pUa39GF7gNfUvh_yg,momma-mias-soul-food-sensation-chester,Momma Mia's Soul Food Sensation,,False,https://www.yelp.com/biz/momma-mias-soul-food-sensation-chester?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,1,"[{'alias': 'soulfood', 'title': 'Soul Food'}]",5.0,"{'latitude': 39.832357824164, 'longitude': -75.3902884572744}",['delivery'],,"{'address1': '2704 W 3rd St', 'address2': '', 'address3': None, 'city': 'Chester', 'zip_code': '19013', 'country': 'US', 'state': 'PA', 'display_address': ['2704 W 3rd St', 'Chester, PA 19013']}",+16104970402,(610) 497-0402,23057.436680622617,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': False}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=450,Black owned
D_l5XPrmCMPDS9hKcOo3wA,syncere-transport-philadelphia,Syncere Transport,https://s3-media3.fl.yelpcdn.com/bphoto/wVBVwoi9sR39sXYxF7yeTA/o.jpg,False,https://www.yelp.com/biz/syncere-transport-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,1,"[{'alias': 'towing', 'title': 'Towing'}, {'alias': 'roadsideassist', 'title': 'Roadside Assistance'}]",5.0,"{'latitude': 40.0928, 'longitude': -74.98703}",[],,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Philadelphia', 'zip_code': '19154', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19154']}",+12679823894,(267) 982-3894,22023.302728895025,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=450,Black owned
WWjHCag7AbyfodE7irbxHg,mtj-transports-upper-darby,MTJ Transports,https://s3-media3.fl.yelpcdn.com/bphoto/bIG1zaXWxQBAT4VIIpIvAw/o.jpg,False,https://www.yelp.com/biz/mtj-transports-upper-darby?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,1,"[{'alias': 'couriers', 'title': 'Couriers & Delivery Services'}, {'alias': 'movers', 'title': 'Movers'}]",5.0,"{'latitude': 39.95506, 'longitude': -75.26544}",[],,"{'address1': '7201 Bradford Rd', 'address2': None, 'address3': '', 'city': 'Upper Darby', 'zip_code': '19082', 'country': 'US', 'state': 'PA', 'display_address': ['7201 Bradford Rd', 'Upper Darby, PA 19082']}",+12672532529,(267) 253-2529,7993.668135066925,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=500,Black owned
fpel9A25x2--EOQmpKsJoQ,makeup-by-toni215-skin-and-body-boutique-philadelphia,Makeup By Toni215 Skin & Body Boutique ,https://s3-media4.fl.yelpcdn.com/bphoto/dFmMN6Uno_JfAgjQcl_hsg/o.jpg,False,https://www.yelp.com/biz/makeup-by-toni215-skin-and-body-boutique-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'makeupartists', 'title': 'Makeup Artists'}, {'alias': 'skincare', 'title': 'Skin Care'}]",0.0,"{'latitude': 40.0279021, 'longitude': -75.16088479999999}",[],,"{'address1': '4811 Germantown Avenue', 'address2': 'Ste 301', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19144', 'country': 'US', 'state': 'PA', 'display_address': ['4811 Germantown Avenue', 'Ste 301', 'Philadelphia, PA 19144']}",+12158687187,(215) 868-7187,8288.508381675418,"{'business_temp_closed': None, 'menu_url': None, 'waitlist_reservation': True}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=500,Black owned
4OEkmp2rjkHVo1mQW_j5xQ,dina-hair-braiding-philadelphia,Dina Hair  Braiding ,https://s3-media3.fl.yelpcdn.com/bphoto/bC56unDVci8g5s7DDqqjCw/o.jpg,False,https://www.yelp.com/biz/dina-hair-braiding-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,2,"[{'alias': 'hairstylists', 'title': 'Hair Stylists'}]",1.0,"{'latitude': 40.0504743851474, 'longitude': -75.09427013169991}",[],,"{'address1': '6435 Rising Sun Ave', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19111', 'country': 'US', 'state': 'PA', 'display_address': ['6435 Rising Sun Ave', 'Philadelphia, PA 19111']}",+12672370282,(267) 237-0282,12591.283808563196,"{'business_temp_closed': None, 'menu_url': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=500,Black owned
jh-m18kTh2jDhkZ4kyfS3A,amazing-j-jumpers-pennsauken,Amazing J Jumpers,https://s3-media2.fl.yelpcdn.com/bphoto/dz0mcMg-lXy38cIsGgMWNQ/o.jpg,False,https://www.yelp.com/biz/amazing-j-jumpers-pennsauken?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,1,"[{'alias': 'partyequipmentrentals', 'title': 'Party Equipment Rentals'}]",5.0,"{'latitude': 39.96441269, 'longitude': -75.05605316}",[],,"{'address1': None, 'address2': '', 'address3': None, 'city': 'Pennsauken', 'zip_code': '08109', 'country': 'US', 'state': 'NJ', 'display_address': ['Pennsauken, NJ 08109']}",+16095095094,(609) 509-5094,11964.139777252498,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=500,Black owned
cWD_EP75bqhYBHy9WLL0nA,arthur-l-jenkins-medicare-and-life-insurance-broker-philadelphia-2,"Arthur L  Jenkins, Medicare and Life Insurance Broker",https://s3-media2.fl.yelpcdn.com/bphoto/uKleLjiG0R51LzVMm2qq5A/o.jpg,False,https://www.yelp.com/biz/arthur-l-jenkins-medicare-and-life-insurance-broker-philadelphia-2?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'healthinsurance', 'title': 'Health Insurance Offices'}, {'alias': 'lifeinsurance', 'title': 'Life Insurance'}]",0.0,"{'latitude': 39.95156, 'longitude': -75.1658}",[],,"{'address1': '30 S 15th St', 'address2': 'Ste 1550 PMB 34878', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19102', 'country': 'US', 'state': 'PA', 'display_address': ['30 S 15th St', 'Ste 1550 PMB 34878', 'Philadelphia, PA 19102']}",+18778630105,(877) 863-0105,521.2020403015033,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=500,Black owned
6otllQQaNFYa9jpVNANs6w,bryant-equity-group-philadelphia,Bryant Equity Group,https://s3-media3.fl.yelpcdn.com/bphoto/0254EkECpdzfr4eh6-l7DA/o.jpg,False,https://www.yelp.com/biz/bryant-equity-group-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'notaries', 'title': 'Notaries'}, {'alias': 'businessconsulting', 'title': 'Business Consulting'}, {'alias': 'home_inspectors', 'title': 'Home Inspectors'}]",0.0,"{'latitude': 39.95405, 'longitude': -75.17623}",[],,"{'address1': '2121 Market St', 'address2': 'Ste 317', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19103', 'country': 'US', 'state': 'PA', 'display_address': ['2121 Market St', 'Ste 317', 'Philadelphia, PA 19103']}",+14844024517,(484) 402-4517,427.904054859253,"{'business_temp_closed': None, 'waitlist_reservation': False}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=500,Black owned
idZ9Q8RMwS5LcorpLCCrMQ,arts-and-class-studio-and-spa-philadelphia-2,Arts and Class Studio and Spa,https://s3-media1.fl.yelpcdn.com/bphoto/8OBYeJOmk4jCcT50nxajfg/o.jpg,False,https://www.yelp.com/biz/arts-and-class-studio-and-spa-philadelphia-2?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'skincare', 'title': 'Skin Care'}, {'alias': 'makeupartists', 'title': 'Makeup Artists'}, {'alias': 'waxing', 'title': 'Waxing'}]",0.0,"{'latitude': 40.07942, 'longitude': -74.99192}",[],,"{'address1': '3294 Red Lion Rd', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19114', 'country': 'US', 'state': 'PA', 'display_address': ['3294 Red Lion Rd', 'Philadelphia, PA 19114']}",+14452142718,(445) 214-2718,20685.45099981725,"{'business_temp_closed': None, 'menu_url': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=500,Black owned
KYm8YRuovy8PmTTzcMEPNg,replica-creative-philadelphia-4,Replica Creative,https://s3-media1.fl.yelpcdn.com/bphoto/oBiW43x2_fvWHdbUqsJL8A/o.jpg,False,https://www.yelp.com/biz/replica-creative-philadelphia-4?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,31,"[{'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'graphicdesign', 'title': 'Graphic Design'}]",4.4,"{'latitude': 39.9751266, 'longitude': -75.1440055}",[],,"{'address1': '1516 N 5th St', 'address2': 'Ste 301', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19122', 'country': 'US', 'state': 'PA', 'display_address': ['1516 N 5th St', 'Ste 301', 'Philadelphia, PA 19122']}",+12155677107,(215) 567-7107,3317.5123112242513,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=500,Black owned
JFkNOZLy2zUWivDLojcVBg,youngmoney-215-detailing-philadelphia,Youngmoney 215 Detailing,https://s3-media2.fl.yelpcdn.com/bphoto/0tfBrqbR1KfQqhzReEPSsg/o.jpg,False,https://www.yelp.com/biz/youngmoney-215-detailing-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'auto_detailing', 'title': 'Auto Detailing'}]",0.0,"{'latitude': 40.012418293398426, 'longitude': -75.14505429888926}",[],,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Philadelphia', 'zip_code': '19140', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19140']}",+12674075243,(267) 407-5243,6890.189092639067,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=500,Black owned
tqXaToS4MP8deKaL6dTxUQ,lashes-by-mo-collingswood-4,Lashes By Mo,https://s3-media2.fl.yelpcdn.com/bphoto/L0khwj6QAtqSSPjEZwDeZg/o.jpg,False,https://www.yelp.com/biz/lashes-by-mo-collingswood-4?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'eyelashservice', 'title': 'Eyelash Service'}]",0.0,"{'latitude': 39.91429, 'longitude': -75.06328}",[],,"{'address1': '900 Haddon Ave', 'address2': 'Ste 300-7', 'address3': '', 'city': 'Collingswood', 'zip_code': '08108', 'country': 'US', 'state': 'NJ', 'display_address': ['900 Haddon Ave', 'Ste 300-7', 'Collingswood, NJ 08108']}",+18563104430,(856) 310-4430,10198.493593647752,"{'business_temp_closed': None, 'menu_url': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=500,Black owned
abkqv4WRF85v_SxdDMnc8A,revcarto-allentown-2,Revcarto,https://s3-media1.fl.yelpcdn.com/bphoto/mJeuEYMcDfcL3vWjM0i1UA/o.jpg,False,https://www.yelp.com/biz/revcarto-allentown-2?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'marketing', 'title': 'Marketing'}, {'alias': 'businessconsulting', 'title': 'Business Consulting'}]",0.0,"{'latitude': 39.950319533376195, 'longitude': -75.16300395612903}",[],,"{'address1': '100 S Juniper St', 'address2': 'Philadelphia', 'address3': '', 'city': 'Allentown', 'zip_code': '18104', 'country': 'US', 'state': 'PA', 'display_address': ['100 S Juniper St', 'Philadelphia', 'Allentown, PA 18104']}",+12152870796,(215) 287-0796,797.9688947269082,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=500,Black owned
mZGyKzoSaYsR-LkV_kzd0g,jc-s-ground-service-philadelphia-2,JC’s Ground Service,https://s3-media4.fl.yelpcdn.com/bphoto/w9z9MEHObbQbeCyfGzTtgg/o.jpg,False,https://www.yelp.com/biz/jc-s-ground-service-philadelphia-2?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'landscaping', 'title': 'Landscaping'}, {'alias': 'treeservices', 'title': 'Tree Services'}, {'alias': 'fencesgates', 'title': 'Fences & Gates'}]",0.0,"{'latitude': 40.04056167602539, 'longitude': -75.22457122802734}",[],,"{'address1': None, 'address2': None, 'address3': None, 'city': 'Philadelphia', 'zip_code': '19128', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia, PA 19128']}",+12154598916,(215) 459-8916,12160.441714096161,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=500,Black owned
4v9mpSpdQXLjg46VxEqQHw,de-slider-co-wilmington-5,DE Slider Co,https://s3-media1.fl.yelpcdn.com/bphoto/5c6iOHagRdg0aDkYIDJR3w/o.jpg,False,https://www.yelp.com/biz/de-slider-co-wilmington-5?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,22,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'salad', 'title': 'Salad'}]",4.8,"{'latitude': 39.7460465, 'longitude': -75.5493235}","['pickup', 'delivery']",,"{'address1': '204 W 10th St', 'address2': '', 'address3': None, 'city': 'Wilmington', 'zip_code': '19801', 'country': 'US', 'state': 'DE', 'display_address': ['204 W 10th St', 'Wilmington, DE 19801']}",+13022022060,(302) 202-2060,39692.40890197331,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=500,Black owned
f88P1gIbRpRzsYAHj9hGdA,sid-bookers-shrimp-philadelphia,Sid Booker's Shrimp,https://s3-media2.fl.yelpcdn.com/bphoto/_JiB6FyyiSH6z8yj0-n9ag/o.jpg,False,https://www.yelp.com/biz/sid-bookers-shrimp-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,70,"[{'alias': 'seafood', 'title': 'Seafood'}]",3.4,"{'latitude': 40.0234222412109, 'longitude': -75.1483993530273}",[],$$,"{'address1': '4600 N Broad St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19140', 'country': 'US', 'state': 'PA', 'display_address': ['4600 N Broad St', 'Philadelphia, PA 19140']}",+12153294455,(215) 329-4455,7980.217897558943,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=500,Black owned
riCa4ktQ9ZdrfDQFISEAEQ,english-moving-and-hauling-camden-5,English Moving & Hauling,https://s3-media2.fl.yelpcdn.com/bphoto/mmM_CAL_7xkposreF8LMow/o.jpg,False,https://www.yelp.com/biz/english-moving-and-hauling-camden-5?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,24,"[{'alias': 'movers', 'title': 'Movers'}, {'alias': 'junkremovalandhauling', 'title': 'Junk Removal & Hauling'}, {'alias': 'packingservices', 'title': 'Packing Services'}]",4.9,"{'latitude': 39.91561, 'longitude': -75.11336}",[],,"{'address1': '737 Woodland Ave', 'address2': None, 'address3': '', 'city': 'Camden', 'zip_code': '08104', 'country': 'US', 'state': 'NJ', 'display_address': ['737 Woodland Ave', 'Camden, NJ 08104']}",+18562917109,(856) 291-7109,6493.232899108058,"{'business_temp_closed': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=500,Black owned
aMHqDh9r6vXUC1msLexPvQ,leroys-barber-shop-philadelphia,Leroy's Barber Shop,https://s3-media4.fl.yelpcdn.com/bphoto/eqA5gb9YMVP_sJ_P47ED3w/o.jpg,False,https://www.yelp.com/biz/leroys-barber-shop-philadelphia?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,5,"[{'alias': 'barbers', 'title': 'Barbers'}]",5.0,"{'latitude': 39.9621599222595, 'longitude': -75.2007330581546}",[],$,"{'address1': '4123 Lancaster Ave', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19104', 'country': 'US', 'state': 'PA', 'display_address': ['4123 Lancaster Ave', 'Philadelphia, PA 19104']}",+12673538370,(267) 353-8370,2683.740073995556,"{'business_temp_closed': None, 'menu_url': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=500,Black owned
vBbMNz3jz8JnuKk07mwzsA,ms-char-kitchen-philadelphia-3,Ms Char Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/D8862uJFoTy28xckNmJyGQ/o.jpg,False,https://www.yelp.com/biz/ms-char-kitchen-philadelphia-3?adjust_creative=M6Y2TxQZyXsUJdRhXjDBCw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M6Y2TxQZyXsUJdRhXjDBCw,0,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'seafood', 'title': 'Seafood'}]",0.0,"{'latitude': 39.9873492606456, 'longitude': -75.1723267967679}",[],,"{'address1': '2400 Edgley St', 'address2': None, 'address3': '', 'city': 'Philadelphia', 'zip_code': '19121', 'country': 'US', 'state': 'PA', 'display_address': ['2400 Edgley St', 'Philadelphia, PA 19121']}",+12678579515,(267) 857-9515,3727.1497700989516,"{'business_temp_closed': None, 'menu_url': None, 'open24_hours': None, 'waitlist_reservation': None}",https://api.yelp.com/v3/businesses/search?&term=Black+owned&location=Philadelphia%2C+PA&sort=distance&limit=50&offset=500,Black owned
